-204346 0.239216 -0.0427148
-204285 0.239306 -0.0425365
-204224 0.239397 -0.0423581
-204163 0.239487 -0.0421796
-204102 0.239578 -0.0420011
-204041 0.239668 -0.0418225
-203979 0.239759 -0.0416439
-203918 0.239849 -0.0414653
-203857 0.23994 -0.0412866
-203796 0.240031 -0.0411078
-203735 0.240121 -0.0409291
-203674 0.240212 -0.0407502
-203613 0.240303 -0.0405713
-203552 0.240394 -0.0403924
-203491 0.240484 -0.0402134
-203430 0.240575 -0.0400344
-203369 0.240666 -0.0398553
-203308 0.240757 -0.0396761
-203247 0.240848 -0.039497
-203186 0.240939 -0.0393177
-203125 0.24103 -0.0391384
-203064 0.241121 -0.0389591
-203003 0.241212 -0.0387797
-202942 0.241303 -0.0386003
-202881 0.241394 -0.0384208
-202820 0.241485 -0.0382413
-202759 0.241576 -0.0380617
-202698 0.241667 -0.0378821
-202637 0.241758 -0.0377024
-202576 0.241849 -0.0375227
-202515 0.24194 -0.0373429
-202454 0.242032 -0.0371631
-202393 0.242123 -0.0369832
-202332 0.242214 -0.0368033
-202271 0.242306 -0.0366234
-202209 0.242397 -0.0364433
-202148 0.242488 -0.0362633
-202087 0.24258 -0.0360831
-202026 0.242671 -0.035903
-201965 0.242762 -0.0357227
-201904 0.242854 -0.0355425
-201843 0.242945 -0.0353621
-201782 0.243037 -0.0351818
-201721 0.243128 -0.0350013
-201660 0.24322 -0.0348209
-201599 0.243311 -0.0346403
-201538 0.243403 -0.0344598
-201477 0.243495 -0.0342791
-201416 0.243586 -0.0340985
-201355 0.243678 -0.0339177
-201294 0.24377 -0.033737
-201233 0.243861 -0.0335561
-201172 0.243953 -0.0333752
-201111 0.244045 -0.0331943
-201050 0.244137 -0.0330133
-200989 0.244229 -0.0328323
-200928 0.24432 -0.0326512
-200867 0.244412 -0.0324701
-200806 0.244504 -0.0322889
-200745 0.244596 -0.0321076
-200684 0.244688 -0.0319263
-200623 0.24478 -0.031745
-200562 0.244872 -0.0315636
-200500 0.244964 -0.0313821
-200439 0.245056 -0.0312006
-200378 0.245148 -0.0310191
-200317 0.24524 -0.0308375
-200256 0.245333 -0.0306558
-200195 0.245425 -0.0304741
-200134 0.245517 -0.0302923
-200073 0.245609 -0.0301105
-200012 0.245701 -0.0299286
-199951 0.245794 -0.0297467
-199890 0.245886 -0.0295647
-199829 0.245978 -0.0293827
-199768 0.246071 -0.0292006
-199707 0.246163 -0.0290185
-199646 0.246256 -0.0288363
-199585 0.246348 -0.0286541
-199524 0.24644 -0.0284718
-199463 0.246533 -0.0282894
-199402 0.246625 -0.028107
-199341 0.246718 -0.0279246
-199280 0.246811 -0.0277421
-199219 0.246903 -0.0275595
-199158 0.246996 -0.0273769
-199097 0.247089 -0.0271942
-199036 0.247181 -0.0270115
-198975 0.247274 -0.0268287
-198914 0.247367 -0.0266459
-198853 0.247459 -0.026463
-198792 0.247552 -0.02628
-198730 0.247645 -0.026097
-198669 0.247738 -0.025914
-198608 0.247831 -0.0257309
-198547 0.247924 -0.0255477
-198486 0.248017 -0.0253645
-198425 0.24811 -0.0251813
-198364 0.248203 -0.0249979
-198303 0.248296 -0.0248146
-198242 0.248389 -0.0246311
-198181 0.248482 -0.0244476
-198120 0.248575 -0.0242641
-198059 0.248668 -0.0240805
-197998 0.248761 -0.0238969
-197937 0.248854 -0.0237131
-197876 0.248948 -0.0235294
-197815 0.249041 -0.0233456
-197754 0.249134 -0.0231617
-197693 0.249227 -0.0229778
-197632 0.249321 -0.0227938
-197571 0.249414 -0.0226097
-197510 0.249507 -0.0224256
-197449 0.249601 -0.0222415
-197388 0.249694 -0.0220573
-197327 0.249788 -0.021873
-197266 0.249881 -0.0216887
-197205 0.249975 -0.0215043
-197144 0.250068 -0.0213199
-197083 0.250162 -0.0211354
-197021 0.250256 -0.0209508
-196960 0.250349 -0.0207662
-196899 0.250443 -0.0205816
-196838 0.250537 -0.0203969
-196777 0.25063 -0.0202121
-196716 0.250724 -0.0200273
-196655 0.250818 -0.0198424
-196594 0.250912 -0.0196574
-196533 0.251005 -0.0194724
-196472 0.251099 -0.0192874
-196411 0.251193 -0.0191022
-196350 0.251287 -0.0189171
-196289 0.251381 -0.0187318
-196228 0.251475 -0.0185466
-196167 0.251569 -0.0183612
-196106 0.251663 -0.0181758
-196045 0.251757 -0.0179903
-195984 0.251851 -0.0178048
-195923 0.251945 -0.0176192
-195862 0.25204 -0.0174336
-195801 0.252134 -0.0172479
-195740 0.252228 -0.0170622
-195679 0.252322 -0.0168764
-195618 0.252417 -0.0166905
-195557 0.252511 -0.0165046
-195496 0.252605 -0.0163186
-195435 0.2527 -0.0161325
-195374 0.252794 -0.0159464
-195312 0.252888 -0.0157603
-195251 0.252983 -0.015574
-195190 0.253077 -0.0153878
-195129 0.253172 -0.0152014
-195068 0.253267 -0.015015
-195007 0.253361 -0.0148286
-194946 0.253456 -0.0146421
